Species	Status	MinT	MaxT
Novgenus_novsp	extinct	83.6	97.8
Novgenus_novsp	extinct	83.6	97.8
Nuthetes_destructor	extinct	139	145.5
Nuthetes_destructor	extinct	139	145.5
Nuthetes_destructor	extinct	139	145.5
Nuthetes_destructor	extinct	139	145.5
Nuthetes_destructor	extinct	139	145.5
Nuthetes_destructor	extinct	139	145.5
Pamparaptor_micros	extinct	88	91
Pyroraptor_olympius	extinct	70	76.5
Pyroraptor_olympius	extinct	70	76.5
Pyroraptor_olympius	extinct	70	76.5
Pyroraptor_olympius	extinct	70	76.5
Pyroraptor_olympius	extinct	70	76.5
Pyroraptor_olympius	extinct	70	76.5
Pyroraptor_olympius	extinct	70	76.5
Rahonavis_ostromi	extinct	66	72.1
Rahonavis_ostromi	extinct	66	72.1
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	76.5	77.5
Richardoestesia_gilmorei	extinct	76.5	77.5
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	75.8	76.9
Richardoestesia_gilmorei	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	76.5	77.5
Richardoestesia_isosceles	extinct	75.8	76.9
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	83.5	84.5
Richardoestesia_isosceles	extinct	76.9	80.5
Richardoestesia_isosceles	extinct	76.9	80.5
Richardoestesia_isosceles	extinct	76.9	80.5
Richardoestesia_isosceles	extinct	76.9	80.5
Richardoestesia_isosceles	extinct	76.9	80.5
Richardoestesia_isosceles	extinct	76.9	80.5
Richardoestesia_isosceles	extinct	84	89.8
Richardoestesia_isosceles	extinct	84	89.8
Richardoestesia_isosceles	extinct	84	89.8
Saurornitholestes_langstoni	extinct	74.9	79
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	75.8	76.9
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_langstoni	extinct	74.9	83.5
Saurornitholestes_sullivani	extinct	73	75
Shanag_ashile	extinct	126	141
Sinornithosaurus_haoiana	extinct	122.1	129.7
Sinornithosaurus_millenii	extinct	122.1	129.7
Sinornithosaurus_millenii	extinct	122.1	129.7
Tianyuraptor_ostromi	extinct	125	129.4
Tsaagan_mangas	extinct	71	75
Unenlagia_comahuensis	extinct	86.3	89.8
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Variraptor_mechinorum	extinct	70	72.1
Variraptor_mechinorum	extinct	70	72.1
Variraptor_mechinorum	extinct	70	72.1
Variraptor_mechinorum	extinct	70	72.1
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_mongoliensis	extinct	71	75
Velociraptor_osmolskae	extinct	71	75
Velociraptor_osmolskae	extinct	71	75
Wulong_bohaiensis 	extinct	120.3	122.1
Yurgovuchia_doellingi	extinct	98	127
Zhenyuanlong_suni	extinct	113	130
Zhongjianosaurus_yangi	extinct	113	125
