Species	Status	MinT	MaxT
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	83.5
Troodon_formosus	extinct	74.9	83.5
Troodon_formosus	extinct	74.9	83.5
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	76.9
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Xixiasaurus_henanensis	extinct	83.6	71
Zanabazar_junior	extinct	69	71
Zanabazar_junior	extinct	69	71
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Aurornis_xui	extinct	152.1	163.5
Caihong_juji	extinct	152.1	163.5
Eosinopteryx_brevipenna	extinct	152.1	163.5
Jianianhualong_tengi	extinct	122.1	126
Xiaotingia_zhengi	extinct	152.1	163.5
